StringID  Type       x         y
C155       c         2891      3410
C156       c         8249      5631
C157       c         606       2253
C158       c         6746      7683
C159       c         597       7886
C160       c         3222      2027
C161       c         4841      10637
C162       c         4884      5106
C163       c         7345      1471
C164       c         2874      6470
C165       c         4004      5222
C166       c         50        8442
C167       c         4310      4404
C168       c         1131      5237
C169       c         5644      8737
C170       c         7203      4251
C171       c         939       4419
C172       c         5772      6139
C173       c         117       5054
C174       c         10300     7369
C175       c         2486      2405
C176       c         1129      10189
C177       c         4118      8431
C178       c         4301      7011
C179       c         6928      6469
C180       c         7119      7748
C181       c         3002      5090
C182       c         5210      4277
C183       c         2918      9724
C184       c         6361      2855
C185       c         1585      10051
C186       c         4059      10447
C187       c         7665      4240
C188       c         10708     6791
C189       c         6957      5664
C190       c         5284      4908
C191       c         7079      9393
C192       c         8252      4601
C193       c         1797      5475
C194       c         10206     6716
C195       c         3001      6938
C196       c         5045      1087
C197       c         10757     2580
C198       c         10685     8642
C199       c         3683      718
C200       c         1371      5359
C201       c         5196      8444
C202       c         2328      1926
C203       c         3839      2296
C204       c         10746     10106
C205       c         684       8523
C206       c         6715      6516
C207       c         5081      10858
C208       c         9758      5415
C209       c         1542      9970
C210       c         7120      4779
C211       c         3468      8663
C212       c         9260      9534
C213       c         9155      6146
C214       c         10762     2168
C215       c         8060      3673
C216       c         2792      4277
C217       c         6780      9587
C218       c         3720      2584
C219       c         3195      10036
C220       c         804       5590
C221       c         9283      3174
C222       c         80        10545
C223       c         8469      833
C224       c         9744      8767
C225       c         1600      3524
C226       c         3874      4434
C227       c         5435      7452
C228       c         8460      512
C229       c         6741      8420
C230       c         2737      1622
C231       c         5779      2366
C232       c         2184      121
C233       c         1066      4025
C234       c         2189      6685
C235       c         7742      7628
C236       c         6197      3194
C237       c         322       7801
C238       c         5020      8643
C239       c         6953      7606
C240       c         9001      8777
C241       c         4644      6688
C242       c         844       2672
C243       c         5508      10672
C244       c         9574      4735
C245       c         6875      8443
C246       c         7986      6070
C247       c         8302      3132
C248       c         9803      3083
C249       c         10134     10245
C250       c         4303      2254
C251       c         8224      8335
C252       c         4698      86
C253       c         1025      2998
C254       c         414       7291
C255       c         749       5256
C256       c         5481      9245
C257       c         7930      3583
C258       c         487       10388
C259       c         10337     5180
C260       c         5457      7826
C261       c         6341      1591
C262       c         6198      7407
C263       c         5063      3028
C264       c         66        10339
C265       c         6416      9608
C266       c         8637      2449
C267       c         6352      5373
C268       c         4245      2882
C269       c         431       8530
C270       c         454       5335
C271       c         1043      1655
C272       c         4832      1187
C273       c         3298      5808
C274       c         7570      10240
C275       c         5464      1087
C276       c         7894      4161
C277       c         7506      10487
C278       c         1605      896
C279       c         6764      10206
C280       c         9852      6746
C281       c         464       882
C282       c         4847      2031
C283       c         3112      3519
C284       c         9701      5414
C285       c         3238      7272
C286       c         10180     5688
C287       c         7521      6397
C288       c         9863      6604
C289       c         8779      10299
C290       c         8101      10019
C291       c         7778      8834
C292       c         4060      8564
C293       c         7091      10555
C294       c         1213      7635
C295       c         2077      1769
C296       c         7898      8142
C297       c         7717      706
C298       c         7133      10825
C299       c         10454     8109

TRUCKCAPACITY /25/
DEPOTCAPACITY /140/
DEPOTFIXCOST /958/
