StringID  Type       x         y
C123       c         7824      8517
C124       c         9146      4961
C125       c         163       10193
C126       c         1460      108
C127       c         5338      7267
C128       c         8090      10061
C129       c         10239     4826
C130       c         447       2377
C131       c         5724      7501
C132       c         6086      2691
C133       c         5705      8694
C134       c         9155      8208
C135       c         2718      9275
C136       c         1845      9963
C137       c         6841      2075
C138       c         6930      5602
C139       c         6298      7095
C140       c         4075      7337
C141       c         8533      6913
C142       c         2962      117
C143       c         104       7656
C144       c         458       9139
C145       c         3390      9476
C146       c         10813     3282
C147       c         7099      7008
C148       c         2795      9879
C149       c         1489      4166
C150       c         354       4503
C151       c         1338      5719
C152       c         3809      7346
C153       c         8543      202
C154       c         786       1366
C155       c         2896      5461
C156       c         7319      7586
C157       c         10069     8786
C158       c         4148      10644
C159       c         9061      9908
C160       c         3533      261
C161       c         820       3674
C162       c         1385      9651
C163       c         10842     8667
C164       c         9047      4351
C165       c         10378     3603
C166       c         4280      9977
C167       c         7273      6981
C168       c         6558      9336
C169       c         9240      7825
C170       c         91        6798
C171       c         9730      7776
C172       c         2661      7316
C173       c         8834      118
C174       c         5297      6274
C175       c         8967      5558
C176       c         8757      6297
C177       c         8105      652
C178       c         6194      4813
C179       c         9625      9423
C180       c         10130     5669
C181       c         3420      2822
C182       c         8446      3356
C183       c         5457      2301
C184       c         8419      7605
C185       c         8875      1000
C186       c         10422     4219
C187       c         496       3071
C188       c         9662      503
C189       c         8859      9770
C190       c         4081      3109
C191       c         3471      2623
C192       c         10345     9953
C193       c         8789      3666
C194       c         968       3310
C195       c         1472      1628
C196       c         4410      4223
C197       c         6399      9663
C198       c         9219      4890
C199       c         7482      8400
C200       c         9569      8657
C201       c         6897      10414
C202       c         354       7395
C203       c         8778      8787
C204       c         5961      6723
C205       c         2913      2793
C206       c         5637      4239
C207       c         1340      5454
C208       c         4594      8764
C209       c         7688      6459
C210       c         2828      6439
C211       c         526       5809
C212       c         4033      5703
C213       c         1066      10989
C214       c         9967      1433
C215       c         7830      5566
C216       c         2423      1060
C217       c         2954      3172
C218       c         1856      5847
C219       c         7047      5235
C220       c         4974      6080
C221       c         5036      10096
C222       c         1028      895
C223       c         5000      2116
C224       c         647       4097
C225       c         9353      3567
C226       c         3589      3409
C227       c         4285      5367
C228       c         1455      7700
C229       c         1214      5456
C230       c         451       9667
C231       c         6795      1566
C232       c         3013      9287
C233       c         6502      1241
C234       c         10358     9776
C235       c         6360      672
C236       c         10965     3582
C237       c         7235      9082
C238       c         246       3828
C239       c         1153      10008
C240       c         120       690
C241       c         7073      1319
C242       c         2532      3410
C243       c         4131      1109
C244       c         2210      1101
C245       c         9604      4442
C246       c         126       2111
C247       c         9331      505
C248       c         8147      8032
C249       c         5428      6542
C250       c         7918      5596
C251       c         893       10226
C252       c         9207      8766
C253       c         1256      405
C254       c         10443     472
C255       c         2697      8707
C256       c         6246      7342
C257       c         4640      7299
C258       c         7559      2852
C259       c         7568      484
C260       c         3844      2860
C261       c         6961      8416
C262       c         3144      3109
C263       c         3972      1662
C264       c         6178      7432
C265       c         8894      10554
C266       c         5592      173
C267       c         710       432
C268       c         9283      1766
C269       c         345       7281
C270       c         2468      9474
C271       c         5878      6429
C272       c         2800      3685
C273       c         5814      8114
C274       c         1040      7821
C275       c         5454      5883
C276       c         5748      10832
C277       c         6288      8573
C278       c         1281      3149
C279       c         6143      10958
C280       c         9769      152
C281       c         3794      6014
C282       c         1290      9122
C283       c         10226     10699
C284       c         625       9856
C285       c         6487      10415
C286       c         9864      3930
C287       c         1528      6333
C288       c         9334      6183
C289       c         2626      2629
C290       c         6270      391
C291       c         4764      5267
C292       c         10091     5633
C293       c         9088      7895
C294       c         4546      1703
C295       c         3155      7720
C296       c         896       4222
C297       c         9297      8218
C298       c         10926     2970
C299       c         5979      9378

X DEPOTCAPACITY /92/
DEPOTFIXCOST /949/
TRUCKCAPACITY /25/
