StringID  Type       x         y
C201       c         3579      6864
C202       c         6513      5600
C203       c         2191      443
C204       c         6908      922
C205       c         7314      7527
C206       c         6943      6912
C207       c         4909      5733
C208       c         6642      3165
C209       c         7640      1890
C210       c         68        210
C211       c         2171      6836
C212       c         4831      656
C213       c         5843      7218
C214       c         1804      2890
C215       c         6936      4937
C216       c         2650      6379
C217       c         2525      7500
C218       c         3484      1156
C219       c         1335      4620
C220       c         2865      7048
C221       c         6433      6313
C222       c         7304      5947
C223       c         3871      679
C224       c         1250      5224
C225       c         5922      1348
C226       c         6490      4434
C227       c         2988      1801
C228       c         4131      6126
C229       c         1844      5024
C230       c         1298      3663
C231       c         2252      2533
C232       c         6492      1890
C233       c         4097      6719
C234       c         7328      7643
C235       c         5635      7473
C236       c         6440      3439
C237       c         3590      4652
C238       c         3948      1604
C239       c         3815      1704
C240       c         4823      1190
C241       c         4115      1907
C242       c         3022      763
C243       c         933       6216
C244       c         2799      3577
C245       c         7630      7587
C246       c         6038      278
C247       c         378       2772
C248       c         4006      6464
C249       c         5168      6226
C250       c         3206      7119
C251       c         7482      7251
C252       c         873       440
C253       c         6151      409
C254       c         6355      2819
C255       c         6093      143
C256       c         345       639
C257       c         1138      7316
C258       c         5032      4020
C259       c         685       5015
C260       c         1480      5401
C261       c         4969      3556
C262       c         418       135
C263       c         6250      5693
C264       c         192       4078
C265       c         3122      7213
C266       c         5461      583
C267       c         4390      5785
C268       c         1661      1737
C269       c         4589      1688
C270       c         5573      4192
C271       c         5401      645
C272       c         3054      3931
C273       c         2057      4434
C274       c         1262      7012
C275       c         269       30
C276       c         5944      1974
C277       c         6348      3594
C278       c         3133      2954
C279       c         739       5193
C280       c         1587      210
C281       c         3023      2167
C282       c         789       5930
C283       c         1037      3372
C284       c         3307      1292
C285       c         6783      4304
C286       c         843       323
C287       c         1554      5809
C288       c         5152      4258
C289       c         2718      2642
C290       c         938       501
C291       c         6926      4871
C292       c         6598      5176
C293       c         7360      6078
C294       c         2160      3847
C295       c         559       1312
C296       c         7046      6486
C297       c         2767      7641
C298       c         7118      98
C299       c         7224      3891

TRUCKCAPACITY /25/
DEPOTCAPACITY /184/
DEPOTFIXCOST /673/
