StringID  Type       x         y
C251       c         3215      7387
C252       c         1153      5534
C253       c         1804      4005
C254       c         5026      3327
C255       c         5337      3498
C256       c         2953      1700
C257       c         6171      1167
C258       c         4892      6762
C259       c         4491      2358
C260       c         1153      5489
C261       c         4380      7639
C262       c         5344      3788
C263       c         7135      82
C264       c         1898      125
C265       c         6435      195
C266       c         6042      7328
C267       c         224       5207
C268       c         7354      7398
C269       c         7510      7263
C270       c         170       1605
C271       c         6129      4003
C272       c         4573      6894
C273       c         3952      5625
C274       c         676       5760
C275       c         5446      534
C276       c         7599      123
C277       c         4160      2467
C278       c         6096      3831
C279       c         6761      3476
C280       c         4867      1430
C281       c         555       4789
C282       c         4268      4279
C283       c         3254      6277
C284       c         7455      6892
C285       c         7078      584
C286       c         5733      175
C287       c         2527      4184
C288       c         574       4176
C289       c         4028      3516
C290       c         7522      7218
C291       c         618       5115
C292       c         12        5943
C293       c         142       1842
C294       c         7609      6009
C295       c         3118      5221
C296       c         6701      6459
C297       c         1486      4115
C298       c         952       5151
C299       c         5337      5901

TRUCKCAPACITY /25/
DEPOTCAPACITY /200/
DEPOTFIXCOST /680/
