StringID  Type       x         y
C122       c         2120      320
C123       c         1188      229
C124       c         2411      969
C125       c         523       2948
C126       c         1103      2198
C127       c         281       3868
C128       c         2180      230
C129       c         2271      1896
C130       c         1061      2903
C131       c         1524      52
C132       c         2876      1560
C133       c         2039      3410
C134       c         361       2849
C135       c         3862      2571
C136       c         1118      3329
C137       c         2511      2547
C138       c         2094      152
C139       c         949       2336
C140       c         2696      102
C141       c         1878      3068
C142       c         95        1796
C143       c         378       152
C144       c         140       402
C145       c         397       868
C146       c         3126      144
C147       c         3553      3261
C148       c         3376      2417
C149       c         814       262
C150       c         2019      1229
C151       c         188       2906
C152       c         2414      2422
C153       c         1091      65
C154       c         204       3917
C155       c         528       2465
C156       c         1429      3446
C157       c         1642      374
C158       c         1959      2697
C159       c         342       3973
C160       c         710       3882
C161       c         3960      1005
C162       c         2529      3035
C163       c         3035      1984
C164       c         1399      3121
C165       c         1107      3537
C166       c         1946      2820
C167       c         1600      3213
C168       c         2099      3275
C169       c         3766      1935
C170       c         103       680
C171       c         3995      2895
C172       c         3800      3615
C173       c         2929      3419
C174       c         623       3309
C175       c         373       2921
C176       c         216       1110
C177       c         3366      651
C178       c         1198      287
C179       c         1258      708
C180       c         1370      3358
C181       c         205       1562
C182       c         726       2831
C183       c         204       3372
C184       c         118       1320
C185       c         1969      2822
C186       c         3689      3567
C187       c         3392      627
C188       c         700       906
C189       c         1969      3698
C190       c         1791      2872
C191       c         2942      1004
C192       c         3917      510
C193       c         3072      3557
C194       c         838       1444
C195       c         1781      1713
C196       c         3103      801
C197       c         1286      233
C198       c         2717      1300
C199       c         70        3358
C200       c         3806      3669
C201       c         2716      2029
C202       c         3705      2540
C203       c         261       3220
C204       c         3174      3136
C205       c         115       2116
C206       c         2784      2226
C207       c         3259      3095
C208       c         1994      650
C209       c         1422      1348
C210       c         464       882
C211       c         902       1840
C212       c         880       3107
C213       c         644       391
C214       c         2361      3101
C215       c         2775      3404
C216       c         2963      3419
C217       c         447       1037
C218       c         3743      389
C219       c         1650      1723
C220       c         2432      263
C221       c         3839      1912
C222       c         3929      2275
C223       c         1266      18
C224       c         2329      1155
C225       c         3416      3055
C226       c         1173      2577
C227       c         3651      3881
C228       c         1141      1610
C229       c         1392      284
C230       c         178       1936
C231       c         3398      2461
C232       c         2013      2112
C233       c         418       1966
C234       c         100       1508
C235       c         3345      975
C236       c         1681      233
C237       c         733       3575
C238       c         2867      2291
C239       c         1644      1924
C240       c         1729      3023
C241       c         869       3887
C242       c         3068      2569
C243       c         565       2723
C244       c         20        864
C245       c         3601      2031
C246       c         2926      343
C247       c         221       2810
C248       c         2149      45
C249       c         2540      2807
C250       c         1455      3887
C251       c         1865      3610
C252       c         1985      973
C253       c         1973      3625
C254       c         2549      74
C255       c         2577      2454
C256       c         1930      2775
C257       c         2719      2924
C258       c         333       3267
C259       c         2916      3207
C260       c         1815      3404
C261       c         3857      1161
C262       c         1751      1689
C263       c         1794      523
C264       c         1650      427
C265       c         1542      2961
C266       c         1032      48
C267       c         3233      513
C268       c         2104      858
C269       c         2158      3829
C270       c         3239      560
C271       c         2217      1039
C272       c         61        3844
C273       c         556       3885
C274       c         1232      3141
C275       c         1944      2269
C276       c         1285      2677
C277       c         3702      2610
C278       c         2036      478
C279       c         2942      855
C280       c         2028      448
C281       c         3576      771
C282       c         3831      1646
C283       c         2210      3598
C284       c         31        3482
C285       c         2706      292
C286       c         1745      2286
C287       c         1756      1368
C288       c         1249      412
C289       c         789       3898
C290       c         270       1496
C291       c         3928      2796
C292       c         3815      3653
C293       c         3497      3185
C294       c         3246      973
C295       c         921       2694
C296       c         956       1750
C297       c         1610      918
C298       c         165       1169
C299       c         1524      1033

TRUCKCAPACITY /25/
DEPOTCAPACITY /79/
DEPOTFIXCOST /359/
