StringID  Type       x         y
C94        c         2209      825
C95        c         775       3852
C96        c         352       525
C97        c         2616      2930
C98        c         2303      2454
C99        c         236       3438
C100       c         520       1671
C101       c         2006      2322
C102       c         2195      2599
C103       c         598       756
C104       c         971       2562
C105       c         1013      3331
C106       c         2325      2079
C107       c         3729      2299
C108       c         398       3506
C109       c         1242      470
C110       c         1461      2611
C111       c         604       2182
C112       c         425       2190
C113       c         414       704
C114       c         3412      1564
C115       c         1930      2715
C116       c         1416      3186
C117       c         303       3002
C118       c         1001      3449
C119       c         35        1542
C120       c         139       2782
C121       c         2092      1056
C122       c         2973      3787
C123       c         289       3637
C124       c         1927      373
C125       c         2508      2098
C126       c         624       3863
C127       c         723       634
C128       c         2531      1951
C129       c         1975      1974
C130       c         2898      2951
C131       c         3965      1484
C132       c         3707      295
C133       c         491       148
C134       c         746       3401
C135       c         1493      3047
C136       c         32        1885
C137       c         2585      2808
C138       c         1651      3374
C139       c         3624      1863
C140       c         3446      1909
C141       c         3686      2228
C142       c         2330      1965
C143       c         1491      177
C144       c         3188      2438
C145       c         1131      1755
C146       c         65        894
C147       c         299       1738
C148       c         3144      1933
C149       c         3797      2279
C150       c         1599      1983
C151       c         1814      2942
C152       c         3825      1767
C153       c         2534      500
C154       c         1278      3346
C155       c         3951      2522
C156       c         2211      698
C157       c         753       1123
C158       c         1211      2589
C159       c         230       3954
C160       c         998       1581
C161       c         290       3160
C162       c         682       1353
C163       c         1405      2109
C164       c         791       2795
C165       c         180       2172
C166       c         2351      3939
C167       c         2188      3540
C168       c         6         388
C169       c         409       3067
C170       c         166       2654
C171       c         3838      3798
C172       c         3094      620
C173       c         1653      1607
C174       c         3292      2319
C175       c         306       2214
C176       c         3104      2907
C177       c         1827      2484
C178       c         1140      3503
C179       c         1947      1868
C180       c         3025      2251
C181       c         1103      2394
C182       c         259       2461
C183       c         2464      1328
C184       c         3143      2077
C185       c         186       2774
C186       c         3091      698
C187       c         509       2818
C188       c         2744      1460
C189       c         602       1993
C190       c         3524      3723
C191       c         2208      2613
C192       c         427       2775
C193       c         3319      888
C194       c         295       3738
C195       c         940       159
C196       c         765       2196
C197       c         1999      2538
C198       c         1505      1493
C199       c         2074      3131
C200       c         2045      760
C201       c         115       1837
C202       c         2990      2862
C203       c         1235      3815
C204       c         2352      760
C205       c         3784      2385
C206       c         2556      1049
C207       c         1848      2982
C208       c         1966      2379
C209       c         1382      715
C210       c         1163      433
C211       c         986       3839
C212       c         3011      1358
C213       c         1340      3219
C214       c         3667      660
C215       c         1570      252
C216       c         1135      126
C217       c         3179      1799
C218       c         1726      3746
C219       c         1482      3660
C220       c         422       3969
C221       c         3654      3142
C222       c         1194      66
C223       c         1953      1026
C224       c         2033      510
C225       c         1368      3638
C226       c         1225      2876
C227       c         2571      1332
C228       c         1003      2368
C229       c         798       1310
C230       c         3553      3264
C231       c         2623      2332
C232       c         3845      1304
C233       c         3561      3693
C234       c         2092      862
C235       c         3528      2938
C236       c         771       3064
C237       c         637       3185
C238       c         1944      684
C239       c         2372      624
C240       c         3485      24
C241       c         597       352
C242       c         584       3108
C243       c         72        1541
C244       c         2366      852
C245       c         3549      243
C246       c         594       898
C247       c         794       1187
C248       c         456       2412
C249       c         1718      3110
C250       c         575       2474
C251       c         3542      3801
C252       c         3758      1155
C253       c         3893      1689
C254       c         238       2336
C255       c         842       3993
C256       c         2488      1377
C257       c         1893      1810
C258       c         3345      2383
C259       c         3449      475
C260       c         2499      337
C261       c         1504      2169
C262       c         2222      2531
C263       c         3227      1272
C264       c         1791      708
C265       c         378       2363
C266       c         1055      2830
C267       c         3580      3344
C268       c         3823      652
C269       c         854       551
C270       c         3666      3367
C271       c         217       1829
C272       c         2989      1857
C273       c         1583      3988
C274       c         234       870
C275       c         550       3549
C276       c         579       415
C277       c         81        569
C278       c         2493      1417
C279       c         3722      452
C280       c         1682      3046
C281       c         701       3859
C282       c         2644      3091
C283       c         513       72
C284       c         3183      1561
C285       c         2920      3299
C286       c         2286      3335
C287       c         2938      3163
C288       c         3009      352
C289       c         732       3885
C290       c         3677      2257
C291       c         342       52
C292       c         1861      1511
C293       c         1430      410
C294       c         1160      1726
C295       c         2895      462
C296       c         810       3580
C297       c         2886      3191
C298       c         615       1631
C299       c         1871      360

TRUCKCAPACITY /25/
DEPOTCAPACITY /170/
DEPOTFIXCOST /356/
