StringID  Type       x         y
C197       c         964       3822
C198       c         659       3147
C199       c         2298      535
C200       c         1784      3483
C201       c         2287      1679
C202       c         3336      3967
C203       c         3270      2463
C204       c         2811      382
C205       c         255       2741
C206       c         2067      2022
C207       c         2363      799
C208       c         1401      166
C209       c         1473      3801
C210       c         969       1471
C211       c         1568      1412
C212       c         2576      3445
C213       c         2326      2327
C214       c         3925      3818
C215       c         1073      217
C216       c         1142      1036
C217       c         3732      3280
C218       c         2581      366
C219       c         1020      1748
C220       c         627       533
C221       c         995       2184
C222       c         2842      1044
C223       c         2213      1034
C224       c         545       3738
C225       c         129       136
C226       c         2764      2121
C227       c         227       3733
C228       c         1075      1099
C229       c         2367      3676
C230       c         772       3552
C231       c         3072      1909
C232       c         1131      2267
C233       c         1602      1078
C234       c         3281      3022
C235       c         572       1740
C236       c         2146      1187
C237       c         931       2250
C238       c         2035      3949
C239       c         1611      1632
C240       c         964       222
C241       c         751       1680
C242       c         227       3418
C243       c         2931      2589
C244       c         1809      2219
C245       c         1959      69
C246       c         489       375
C247       c         3951      1905
C248       c         1982      2511
C249       c         3009      1162
C250       c         900       3593
C251       c         1614      1102
C252       c         1106      2864
C253       c         69        35
C254       c         550       219
C255       c         2005      747
C256       c         3625      1371
C257       c         1201      2265
C258       c         1589      1625
C259       c         1081      3043
C260       c         2708      2591
C261       c         1782      729
C262       c         2827      1525
C263       c         646       213
C264       c         2167      3472
C265       c         2105      3571
C266       c         3670      3718
C267       c         186       2371
C268       c         554       613
C269       c         3922      1660
C270       c         3449      1316
C271       c         1194      1171
C272       c         2040      538
C273       c         80        2444
C274       c         3242      2990
C275       c         125       2641
C276       c         3939      2062
C277       c         948       1441
C278       c         2930      2692
C279       c         3052      714
C280       c         2238      2918
C281       c         2705      1210
C282       c         1680      717
C283       c         1448      3026
C284       c         850       1544
C285       c         274       3036
C286       c         726       3154
C287       c         564       3871
C288       c         570       673
C289       c         3028      3633
C290       c         3274      2977
C291       c         934       492
C292       c         1287      544
C293       c         2376      1476
C294       c         1639      779
C295       c         3114      3160
C296       c         828       217
C297       c         1203      934
C298       c         249       2662
C299       c         448       2116

TRUCKCAPACITY /25/
DEPOTCAPACITY /128/
DEPOTFIXCOST /493/
