StringID  Type       x         y
C212       c         6625      4265
C213       c         3892      1405
C214       c         722       10149
C215       c         8309      2488
C216       c         6389      684
C217       c         2036      1115
C218       c         8757      8160
C219       c         3373      3006
C220       c         2137      10569
C221       c         6913      6471
C222       c         8339      10177
C223       c         5665      6137
C224       c         5973      9369
C225       c         7235      2806
C226       c         3678      2410
C227       c         4802      8957
C228       c         5303      9558
C229       c         2713      5783
C230       c         10618     639
C231       c         5480      6495
C232       c         7853      8136
C233       c         3058      1625
C234       c         6131      3523
C235       c         2558      1157
C236       c         5628      739
C237       c         1389      731
C238       c         9207      4068
C239       c         9860      1544
C240       c         6821      2167
C241       c         3890      7170
C242       c         4839      7514
C243       c         147       7313
C244       c         7258      5007
C245       c         1103      5119
C246       c         10882     6540
C247       c         7653      7033
C248       c         8973      6963
C249       c         4388      2078
C250       c         618       7107
C251       c         10707     1688
C252       c         306       10206
C253       c         3870      1040
C254       c         9413      1316
C255       c         10620     1351
C256       c         3040      3289
C257       c         3488      8130
C258       c         10942     986
C259       c         8189      1645
C260       c         8020      990
C261       c         7965      2660
C262       c         10730     8394
C263       c         3923      10846
C264       c         7318      1653
C265       c         10824     7267
C266       c         7339      3278
C267       c         6371      1527
C268       c         4274      2459
C269       c         1476      159
C270       c         5639      8843
C271       c         4755      10700
C272       c         9624      8253
C273       c         5196      5837
C274       c         8418      10187
C275       c         9574      2738
C276       c         5197      1178
C277       c         10172     2679
C278       c         5536      7427
C279       c         204       10013
C280       c         2999      991
C281       c         5134      1239
C282       c         5804      7853
C283       c         5527      3315
C284       c         6341      10120
C285       c         2599      3336
C286       c         2725      10480
C287       c         6351      8143
C288       c         804       5645
C289       c         7455      1237
C290       c         2627      5923
C291       c         1535      6015
C292       c         10171     1610
C293       c         4636      10935
C294       c         8678      2614
C295       c         6830      3023
C296       c         8745      6359
C297       c         1896      1835
C298       c         4991      1865
C299       c         7735      6028

TRUCKCAPACITY /25/
DEPOTCAPACITY /95/
DEPOTFIXCOST /810/
